"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2023-06-16","09:52:00",4430.3,"30 Jun 16 4425 P BTO 9.00 | 30 Jun 16 4345 P STO 0.40",-870,4416.14,"2023-06-16","15:45:00",-890,"Exited at Specified Time",446.4,1.7103448275862065,30,1904420.76,50700,"",106.8,46.8,0.044,0.006,14.41,13.65,15.11,-10.65,62.07,-84.48
"2023-06-13","09:40:00",4367.05,"27 Jun 13 4370 C BTO 10.20 | 27 Jun 13 4410 C STO 0.65",-965,4369.01,"2023-06-13","16:00:00",0,"Expired",-26151.12,-100.36891191709844,27,1903974.36,53460,"",96.12,0,0.064,0.5,14.48,14.59,13.68,14.44,19.17,-100
"2023-06-13","09:40:00",4367.05,"27 Jun 13 4365 P BTO 10.45 | 27 Jun 13 4285 P STO 0.30",-1025,4364.48,"2023-06-13","15:45:00",-225,"Exited at Specified Time",-21738.24,-78.54829268292683,27,1930125.48,53460,"",96.12,42.12,0.029,0.021,14.48,14.59,13.68,14.44,80.49,-88.78
"2023-06-02","09:53:00",4258.37,"31 Jun 2 4260 C BTO 9.30 | 31 Jun 2 4300 C STO 0.65",-875,4282.37,"2023-06-02","16:00:00",-2237,"Expired",42111.64,155.25028571428572,31,1951863.72,52545,"",110.36,0,0.07,0.002,15.03,14.56,19.99,17.36,238.86,-49.71
"2023-06-02","09:53:00",4258.37,"31 Jun 2 4255 P BTO 8.45 | 31 Jun 2 4175 P STO 0.25",-830,4276.13,"2023-06-02","11:02:00",-175,"Underlying Price Move Up",-20463.72,-79.53253012048192,31,1909752.08,52545,"",110.36,48.36,0.03,0.075,15.03,14.84,19.99,17.36,80.12,-77.71
"2023-06-01","09:40:00",4179.93,"35 Jun 1 4185 C BTO 7.05 | 35 Jun 1 4225 C STO 0.35",-680,4221.02,"2023-06-01","16:00:00",-3602,"Expired",102145.4,429.18235294117653,35,1930215.8,49525,"",124.6,0,0.05,0.001,17.18,15.76,3.2,-3.1,476.47,-42.65
"2023-06-01","09:40:00",4179.93,"35 Jun 1 4175 P BTO 7.50 | 35 Jun 1 4095 P STO 0.15",-745,4198.06,"2023-06-01","10:46:00",-115,"Underlying Price Move Up",-22229.2,-85.25100671140939,35,1828070.4,49525,"",124.6,54.6,0.02,0.074,17.18,16.36,3.2,-3.1,41.61,-83.22
"2023-05-30","10:21:00",4223.35,"35 May 30 4220 P BTO 7.05 | 35 May 30 4140 P STO 0.15",-700,4207.01,"2023-05-30","15:45:00",-1280,"Exited at Specified Time",20120.8,82.12571428571428,35,1850299.6,50400,"",124.6,54.6,0.021,0.004,17.01,17.63,21.26,-3.36,290.71,-2.14
"2023-05-30","10:21:00",4223.35,"35 May 30 4225 C BTO 7.80 | 35 May 30 4265 C STO 0.40",-750,4201.2,"2023-05-30","12:41:00",-55,"Underlying Price Move Down",-24504.2,-93.34933333333333,35,1830178.8,50400,"",124.6,54.6,0.051,0.133,17.01,17.96,21.26,-3.36,0,-91.33
"2023-05-26","09:40:00",4168.65,"24 May 26 4170 C BTO 11.20 | 24 May 26 4210 C STO 0.85",-1045,4205.45,"2023-05-26","16:00:00",-3545,"Expired",59914.56,238.89377990430623,24,1854683,49080,"",85.44,0,0.076,0.001,18.31,18.02,4.88,12.49,268.9,0
"2023-05-26","09:40:00",4168.65,"24 May 26 4165 P BTO 10.20 | 24 May 26 4085 P STO 0.20",-1010,4186.96,"2023-05-26","10:19:00",-315,"Underlying Price Move Up",-16802.88,-69.31881188118811,24,1794768.44,49080,"",85.44,37.44,0.02,0.044,18.31,17.83,4.88,12.49,0,-67.82
"2023-05-25","10:01:00",4141.61,"26 May 25 4145 C BTO 9.60 | 26 May 25 4185 C STO 0.75",-895,4151.28,"2023-05-25","16:00:00",-628,"Expired",-7034.56,-30.230167597765362,26,1811571.32,50050,"",92.56,0,0.078,0.008,19.07,19.07,40.47,-14.1,130.17,-60.89
"2023-05-25","10:01:00",4141.61,"26 May 25 4140 P BTO 10.60 | 26 May 25 4060 P STO 0.30",-1040,4163.28,"2023-05-25","14:01:00",-95,"Underlying Price Move Up",-24703.12,-91.3576923076923,26,1818605.88,50050,"",92.56,40.56,0.028,0.087,19.07,18.84,40.47,-14.1,54.33,-89.9
"2023-05-17","11:18:00",4131.79,"48 May 17 4135 C BTO 4.90 | 48 May 17 4175 C STO 0.15",-485,4158.77,"2023-05-17","16:00:00",-2377,"Expired",90645.12,389.3690721649484,48,1843309,48720,"",170.88,0,0.031,0.002,17.12,16.81,12.95,8.94,475.26,-69.07
"2023-05-17","11:18:00",4131.79,"48 May 17 4130 P BTO 5.40 | 48 May 17 4050 P STO 0.10",-540,4148.65,"2023-05-17","12:48:00",-130,"Underlying Price Move Up",-19925.76,-76.87407407407406,48,1752663.88,48720,"",170.88,74.88,0.019,0.034,17.12,17,12.95,8.94,137.96,-74.07
"2023-05-12","09:42:00",4142.78,"31 May 12 4140 P BTO 7.60 | 31 May 12 4060 P STO 0.20",-750,4117.74,"2023-05-12","15:45:00",-2215,"Exited at Specified Time",45256.28,194.65066666666667,31,1772589.64,47430,"",110.36,48.36,0.026,0.002,16.46,16.96,7.92,4.24,440.67,-6.67
"2023-05-12","09:42:00",4142.78,"31 May 12 4145 C BTO 8.05 | 31 May 12 4185 C STO 0.25",-790,4121.71,"2023-05-12","10:54:00",-125,"Underlying Price Move Down",-20773.72,-84.8253164556962,31,1727333.36,47430,"",110.36,48.36,0.031,0.069,16.46,17.04,7.92,4.24,1.9,-82.91
"2023-05-05","09:40:00",4106.36,"23 May 5 4110 C BTO 10.20 | 23 May 5 4150 C STO 0.90",-940,4136.25,"2023-05-05","16:00:00",-2625,"Expired",38673.12,178.87659574468086,23,1748107.08,47495,"",81.88,0,0.088,0.002,18.11,16.99,23.51,21.63,260.11,-6.38
"2023-05-05","09:40:00",4106.36,"23 May 5 4105 P BTO 11.75 | 23 May 5 4025 P STO 0.50",-1135,4123,"2023-05-05","10:37:00",-315,"Underlying Price Move Up",-18977.76,-72.69779735682819,23,1709433.96,47495,"",81.88,35.88,0.043,0.058,18.11,17.55,23.51,21.63,0,-71.37
"2023-04-28","09:40:00",4134.99,"34 Apr 28 4140 C BTO 6.50 | 34 Apr 28 4180 C STO 0.25",-635,4169.48,"2023-04-28","16:00:00",-2948,"Expired",78520.96,363.6913385826772,34,1728411.72,45730,"",121.04,0,0.038,0.002,16.65,15.9,-5.72,5.36,364.25,-18.11
"2023-04-28","09:40:00",4134.99,"34 Apr 28 4130 P BTO 7.40 | 34 Apr 28 4050 P STO 0.30",-720,4151.83,"2023-04-28","10:11:00",-330,"Underlying Price Move Up",-13434.08,-54.87777777777778,34,1649890.76,45730,"",121.04,53.04,0.041,0.042,16.65,16.51,-5.72,5.36,14.58,-52.78
"2023-04-27","09:40:00",4084.12,"28 Apr 27 4085 C BTO 8.30 | 28 Apr 27 4125 C STO 0.20",-820,4135.35,"2023-04-27","16:00:00",-4000,"Expired",88940.32,387.3707317073171,28,1663324.84,42420,"",99.68,0,0.024,0.199,17.7,16.99,19.3,8.83,387.8,-20.73
"2023-04-27","09:40:00",4084.12,"28 Apr 27 4080 P BTO 7.15 | 28 Apr 27 4000 P STO 0.20",-705,4101.87,"2023-04-27","11:32:00",-170,"Underlying Price Move Up",-15123.36,-76.61276595744681,28,1574384.52,42420,"",99.68,43.68,0.028,0.053,17.7,17.27,19.3,8.83,26.95,-74.47
"2023-04-19","09:40:00",4135.07,"27 Apr 19 4140 C BTO 7.10 | 27 Apr 19 4180 C STO 0.30",-690,4154.52,"2023-04-19","16:00:00",-1452,"Expired",20477.88,109.91884057971015,27,1589507.88,42795,"",96.12,0,0.042,0.004,16.74,16.32,-15.54,-4.26,222.46,-7.25
"2023-04-19","09:40:00",4135.07,"27 Apr 19 4135 P BTO 9.10 | 27 Apr 19 4055 P STO 0.15",-905,4152.06,"2023-04-19","12:33:00",-105,"Underlying Price Move Up",-21738.24,-88.96353591160221,27,1569030,42795,"",96.12,42.12,0.016,0.08,16.74,16.31,-15.54,-4.26,6.63,-87.29
"2023-04-13","10:05:00",4105.02,"27 Apr 13 4110 C BTO 6.60 | 27 Apr 13 4150 C STO 0.25",-645,4146.22,"2023-04-13","16:00:00",-3622,"Expired",80282.88,460.99844961240314,27,1590768.24,40635,"",96.12,0,0.038,0.001,18.49,17.83,8.09,4.98,488.37,0
"2023-04-13","10:05:00",4105.02,"27 Apr 13 4105 P BTO 8.80 | 27 Apr 13 4025 P STO 0.20",-870,4121.71,"2023-04-13","11:41:00",-220,"Underlying Price Move Up",-17688.24,-75.30114942528736,27,1510485.36,40635,"",96.12,42.12,0.023,0.042,18.49,18.18,8.09,4.98,0,-73.56
"2023-04-12","10:17:00",4130.36,"23 Apr 12 4130 P BTO 10.10 | 23 Apr 12 4050 P STO 0.25",-995,4093.37,"2023-04-12","15:45:00",-3640,"Exited at Specified Time",60717.24,265.31457286432163,23,1528173.6,40480,"",81.88,35.88,0.025,0.001,18.51,19.08,12.78,8.64,318.09,-23.62
"2023-04-12","10:17:00",4130.36,"23 Apr 12 4135 C BTO 8.20 | 23 Apr 12 4175 C STO 0.55",-775,4105.28,"2023-04-12","10:56:00",-200,"Underlying Price Move Down",-13342.76,-74.85419354838709,23,1467456.36,40480,"",81.88,35.88,0.067,0.067,18.51,19.25,12.78,8.64,0,-72.9
"2023-03-31","09:41:00",4069.74,"26 Mar 31 4070 C BTO 8.25 | 26 Mar 31 4110 C STO 0.35",-800,4109.31,"2023-03-31","16:00:00",-3931,"Expired",81313.44,390.93,26,1480799.12,38740,"",92.56,0,0.042,0.016,18.83,18.87,5.35,13.56,394.38,-9.38
"2023-03-31","09:41:00",4069.74,"26 Mar 31 4065 P BTO 7.25 | 26 Mar 31 3985 P STO 0.35",-700,4086.6,"2023-03-31","12:01:00",-150,"Underlying Price Move Up",-14433.12,-79.30285714285714,26,1399485.68,38740,"",92.56,40.56,0.048,0.059,18.83,18.64,5.35,13.56,3.57,-77.14
"2023-03-29","10:05:00",4016.79,"22 Mar 29 4020 C BTO 8.85 | 22 Mar 29 4060 C STO 0.30",-865,4027.81,"2023-03-29","16:00:00",-781,"Expired",-1926.32,-10.122543352601156,22,1413918.8,39490,"",78.32,0,0.034,0.007,19.14,19.13,28.26,17.26,27.75,-84.39
"2023-03-29","10:05:00",4016.79,"22 Mar 29 4015 P BTO 9.65 | 22 Mar 29 3935 P STO 0.35",-940,4026.63,"2023-03-29","15:45:00",-5,"Exited at Specified Time",-20682.64,-100.01276595744682,22,1415845.12,39490,"",78.32,34.32,0.036,0.25,19.14,19.24,28.26,17.26,71.81,-98.4
"2023-03-23","09:44:00",3974.17,"19 Mar 23 3980 C BTO 10.60 | 19 Mar 23 4020 C STO 0.75",-995,3954.24,"2023-03-23","14:25:00",-95,"Underlying Price Move Down",-17197.28,-90.96683417085426,19,1436527.76,39995,"",67.64,29.64,0.071,0.087,20.69,22.81,22.24,14.96,143.72,-89.45
"2023-03-23","09:44:00",3974.17,"19 Mar 23 3970 P BTO 12.00 | 19 Mar 23 3890 P STO 0.90",-1120,3991.73,"2023-03-23","10:47:00",-505,"Underlying Price Move Up",-11782.28,-55.36785714285715,19,1453725.04,39995,"",67.64,29.64,0.075,0.088,20.69,20.41,22.24,14.96,12.05,-54.02
"2023-03-22","09:46:00",3997.38,"11 Mar 22 4005 C BTO 23.30 | 11 Mar 22 4045 C STO 8.40",-1500,3975.99,"2023-03-22","15:09:00",-250,"Underlying Price Move Down",-13806.32,-83.67466666666667,11,1465507.32,39160,"",39.16,17.16,0.361,0.133,20.8,21.8,-0.83,-4.66,68,-82.67
"2023-03-22","09:46:00",3997.38,"11 Mar 22 3990 P BTO 23.05 | 11 Mar 22 3910 P STO 2.45",-2070,4018.36,"2023-03-22","14:01:00",-1175,"Underlying Price Move Up",-9901.32,-43.484057971014494,11,1479313.64,39160,"",39.16,17.16,0.106,0.088,20.8,20.41,-0.83,-4.66,17.39,-42.75
"2023-03-21","09:46:00",3992.71,"19 Mar 21 3990 P BTO 11.60 | 19 Mar 21 3910 P STO 0.35",-1135,4008.89,"2023-03-21","15:45:00",0,"Exited at Specified Time",-21662.28,-100.4511013215859,19,1489214.96,40660,"",67.64,29.64,0.03,0.333,22.4,21.33,24.32,16.82,83.7,-99.12
"2023-03-21","09:46:00",3992.71,"19 Mar 21 3995 C BTO 10.80 | 19 Mar 21 4035 C STO 0.75",-1015,3972.15,"2023-03-21","11:47:00",-205,"Underlying Price Move Down",-15487.28,-80.30738916256158,19,1510877.24,40660,"",67.64,29.64,0.069,0.065,22.4,22.54,24.32,16.82,11.33,-78.82
"2023-03-14","09:40:00",3913.57,"15 Mar 14 3920 C BTO 14.50 | 15 Mar 14 3960 C STO 2.85",-1175,3890.07,"2023-03-14","13:17:00",-310,"Underlying Price Move Down",-13051.8,-74.05276595744681,15,1526364.52,41775,"",53.4,23.4,0.197,0.086,23.43,24.61,38.25,19.56,64.68,-72.77
"2023-03-14","09:40:00",3913.57,"15 Mar 14 3910 P BTO 17.60 | 15 Mar 14 3830 P STO 1.50",-1620,3929.52,"2023-03-14","10:48:00",-640,"Underlying Price Move Up",-14776.8,-60.809876543209874,15,1539416.32,41775,"",53.4,23.4,0.085,0.058,23.43,22.44,38.25,19.56,4.63,-59.88
"2023-03-03","09:45:00",3999.16,"20 Mar 3 4005 C BTO 9.70 | 20 Mar 3 4045 C STO 0.75",-905,4045.64,"2023-03-03","16:00:00",-4000,"Expired",61828.8,341.5955801104972,20,1554193.12,39600,"",71.2,0,0.077,0.025,19.31,18.5,16.67,1.14,341.99,-13.81
"2023-03-03","09:45:00",3999.16,"20 Mar 3 3995 P BTO 11.00 | 20 Mar 3 3915 P STO 0.25",-1085,4016.76,"2023-03-03","10:26:00",-365,"Underlying Price Move Up",-14502.4,-66.83133640552995,20,1492364.32,39600,"",71.2,31.2,0.023,0.026,19.31,18.98,16.67,1.14,0,-65.44
"2023-02-23","09:41:00",4019.19,"21 Feb 23 4015 P BTO 10.60 | 21 Feb 23 3935 P STO 0.15",-1055,4019.27,"2023-02-23","15:45:00",-125,"Exited at Specified Time",-19637.52,-88.63696682464455,21,1506866.72,40635,"",74.76,32.76,0.014,0.036,21.46,21,27.55,0.59,326.54,-87.2
"2023-02-23","09:41:00",4019.19,"21 Feb 23 4025 C BTO 9.55 | 21 Feb 23 4065 C STO 0.75",-890,3998.67,"2023-02-23","10:49:00",-235,"Underlying Price Move Down",-13862.52,-74.17078651685394,21,1526504.24,40635,"",74.76,32.76,0.079,0.058,21.46,21.69,27.55,0.59,30.34,-72.47
"2023-02-15","09:43:00",4122.34,"19 Feb 15 4125 C BTO 11.30 | 19 Feb 15 4165 C STO 1.45",-995,4147.6,"2023-02-15","16:00:00",-2260,"Expired",23967.36,126.77788944723618,19,1540366.76,41325,"",67.64,0,0.128,0.002,18.6,18.26,-16.63,2.84,127.14,-49.25
"2023-02-15","09:43:00",4122.34,"19 Feb 15 4120 P BTO 12.05 | 19 Feb 15 4040 P STO 0.25",-1190,4139.83,"2023-02-15","14:09:00",-70,"Underlying Price Move Up",-21377.28,-94.54789915966386,19,1516399.4,41325,"",67.64,29.64,0.021,0.059,18.6,18.23,-16.63,2.84,62.61,-93.28
"2023-02-14","09:40:00",4117.6,"14 Feb 14 4125 C BTO 15.85 | 14 Feb 14 4165 C STO 3.90",-1205,4096,"2023-02-14","11:44:00",-315,"Underlying Price Move Down",-12531.68,-74.28381742738588,14,1537776.68,40460,"",49.84,21.84,0.246,0.097,19.7,19.85,-10.59,-9.1,124.07,-73.03
"2023-02-14","09:40:00",4117.6,"14 Feb 14 4115 P BTO 18.10 | 14 Feb 14 4035 P STO 1.25",-1695,4135.17,"2023-02-14","09:51:00",-830,"Underlying Price Move Up",-12181.68,-51.33451327433628,14,1550308.36,40460,"",49.84,21.84,0.069,0.061,19.7,19.06,-10.59,-9.1,8.26,-50.44
"2023-02-09","09:49:00",4150.89,"19 Feb 9 4145 P BTO 11.10 | 19 Feb 9 4065 P STO 0.25",-1095,4082.36,"2023-02-09","15:45:00",-6255,"Exited at Specified Time",97942.72,470.765296803653,19,1562490.04,39900,"",67.64,29.64,0.023,0.003,19.17,20.78,26.39,6.64,559.36,-19.63
"2023-02-09","09:49:00",4150.89,"19 Feb 9 4155 C BTO 11.40 | 19 Feb 9 4195 C STO 1.35",-1015,4129.37,"2023-02-09","11:04:00",-260,"Underlying Price Move Down",-14442.28,-74.88866995073892,19,1464547.32,39900,"",67.64,29.64,0.118,0.069,19.17,19.62,26.39,6.64,11.33,-73.4
"2023-02-03","09:40:00",4146.72,"16 Feb 3 4150 C BTO 14.30 | 16 Feb 3 4190 C STO 2.50",-1190,4125.37,"2023-02-03","15:01:00",-90,"Underlying Price Move Down",-17681.92,-92.8672268907563,16,1478989.6,40160,"",56.96,24.96,0.175,0.048,18.25,18.85,-43.07,10.03,122.69,-91.6
"2023-02-03","09:40:00",4146.72,"16 Feb 3 4140 P BTO 13.85 | 16 Feb 3 4060 P STO 0.65",-1330,4165.9,"2023-02-03","10:18:00",-540,"Underlying Price Move Up",-12721.92,-59.78345864661654,16,1496671.52,40160,"",56.96,24.96,0.047,0.035,18.25,18.15,-43.07,10.03,18.05,-58.65
"2023-02-02","09:48:00",4156.76,"18 Feb 2 4160 C BTO 11.35 | 18 Feb 2 4200 C STO 1.25",-1020,4179.76,"2023-02-02","16:00:00",-1976,"Expired",17143.92,93.37647058823528,18,1509393.44,39510,"",64.08,0,0.11,0.003,17.34,18.36,39.47,-1.92,197.06,-71.08
"2023-02-02","09:48:00",4156.76,"18 Feb 2 4155 P BTO 12.15 | 18 Feb 2 4075 P STO 0.40",-1185,4173.87,"2023-02-02","10:37:00",-425,"Underlying Price Move Up",-13772.16,-64.56708860759494,18,1492249.52,39510,"",64.08,28.08,0.033,0.033,17.34,17.51,39.47,-1.92,70.89,-63.29
"2023-01-20","09:43:00",3904.94,"20 Jan 20 3910 C BTO 9.95 | 20 Jan 20 3950 C STO 1.10",-895,3972.61,"2023-01-20","16:00:00",-4000,"Expired",62028.8,346.5296089385475,20,1506021.68,38900,"",71.2,0,0.111,0.35,20.39,19.78,10.19,-4.1,346.93,0
"2023-01-20","09:43:00",3904.94,"20 Jan 20 3900 P BTO 10.75 | 20 Jan 20 3820 P STO 0.25",-1060,3922.44,"2023-01-20","10:30:00",-285,"Underlying Price Move Up",-15602.4,-73.59622641509434,20,1443992.88,38900,"",71.2,31.2,0.023,0.033,20.39,19.74,10.19,-4.1,0,-72.17
"2023-01-12","10:06:00",3959.99,"16 Jan 12 3965 C BTO 13.30 | 16 Jan 12 4005 C STO 2.45",-1095,3983.17,"2023-01-12","16:00:00",-1817,"Expired",11495.04,65.6109589041096,16,1459595.28,38560,"",56.96,0,0.184,0.003,19.97,18.88,7.96,-17.58,160.27,-23.29
"2023-01-12","10:06:00",3959.99,"16 Jan 12 3955 P BTO 13.50 | 16 Jan 12 3875 P STO 0.35",-1325,3979.5,"2023-01-12","10:13:00",-560,"Underlying Price Move Up",-12321.92,-58.122264150943394,16,1448100.24,38560,"",56.96,24.96,0.026,0.026,19.97,19.62,7.96,-17.58,20,-56.98
"2023-01-06","09:56:00",3826.87,"16 Jan 6 3835 C BTO 12.50 | 16 Jan 6 3875 C STO 2.05",-1055,3895.08,"2023-01-06","16:00:00",-4000,"Expired",47063.04,278.8094786729858,16,1460422.16,37360,"",56.96,0,0.164,0.339,21.92,21.12,15.27,3.5,279.15,-21.8
"2023-01-06","09:56:00",3826.87,"16 Jan 6 3820 P BTO 13.05 | 16 Jan 6 3740 P STO 0.25",-1290,3843.53,"2023-01-06","10:09:00",-570,"Underlying Price Move Up",-11601.92,-56.2108527131783,16,1413359.12,37360,"",56.96,24.96,0.019,0.025,21.92,21.57,15.27,3.5,22.48,-55.04
"2022-12-29","09:40:00",3821.97,"18 Dec 29 3825 C BTO 10.90 | 18 Dec 29 3865 C STO 0.85",-1015,3849.28,"2022-12-29","16:00:00",-2428,"Expired",25369.92,138.86108374384233,18,1424961.04,38520,"",64.08,0,0.078,0.002,21.79,21.45,22.23,16.52,202.46,0
"2022-12-29","09:40:00",3821.97,"18 Dec 29 3820 P BTO 11.60 | 18 Dec 29 3740 P STO 0.35",-1135,3838.05,"2022-12-29","10:12:00",-440,"Underlying Price Move Up",-12602.16,-61.68458149779735,18,1399591.12,38520,"",64.08,28.08,0.03,0.043,21.79,21.77,22.23,16.52,0,-60.35
"2022-12-23","10:19:00",3829.75,"18 Dec 23 3835 C BTO 11.85 | 18 Dec 23 3875 C STO 2.00",-995,3844.82,"2022-12-23","16:00:00",-982,"Expired",-298.08,-1.664321608040201,18,1412193.28,38430,"",64.08,0,0.169,0.006,21.71,20.94,-7.28,14.64,40.7,-75.38
"2022-12-23","10:19:00",3829.75,"18 Dec 23 3825 P BTO 11.70 | 18 Dec 23 3745 P STO 0.30",-1150,3845.62,"2022-12-23","15:03:00",-40,"Underlying Price Move Up",-20072.16,-96.96695652173912,18,1412491.36,38430,"",64.08,28.08,0.026,0.091,21.71,20.81,-7.28,14.64,33.04,-95.65
"2022-12-21","09:47:00",3851.24,"19 Dec 21 3855 C BTO 10.30 | 19 Dec 21 3895 C STO 0.95",-945,3878.44,"2022-12-21","16:00:00",-2344,"Expired",26513.36,147.66560846560847,19,1432563.52,38665,"",67.64,0,0.092,0.002,20.31,20.08,17.87,11.75,237.04,-17.99
"2022-12-21","09:47:00",3851.24,"19 Dec 21 3850 P BTO 11.20 | 19 Dec 21 3770 P STO 0.30",-1100,3866.88,"2022-12-21","10:29:00",-385,"Underlying Price Move Up",-13682.28,-65.46545454545455,19,1406050.16,38665,"",67.64,29.64,0.027,0.025,20.31,20.03,17.87,11.75,20.91,-64.09
"2022-11-22","09:53:00",3961.31,"19 Nov 22 3965 C BTO 9.25 | 19 Nov 22 4005 C STO 0.60",-875,4003.58,"2022-11-22","16:00:00",-3858,"Expired",56609.36,340.5074285714286,19,1419732.44,36575,"",67.64,0,0.065,0.005,22.08,21.37,15.57,-4.2,353.71,-4.57
"2022-11-22","09:53:00",3961.31,"19 Nov 22 3960 P BTO 10.70 | 19 Nov 22 3880 P STO 0.20",-1060,3977.21,"2022-11-22","10:15:00",-430,"Underlying Price Move Up",-12067.28,-59.91698113207548,19,1363123.08,36575,"",67.64,29.64,0.019,0.033,22.08,21.85,15.57,-4.2,2.83,-58.49
"2022-11-10","10:33:00",3899.43,"15 Nov 10 3905 C BTO 13.50 | 15 Nov 10 3945 C STO 1.85",-1175,3956.37,"2022-11-10","16:00:00",-4000,"Expired",42321.6,240.12255319148937,15,1375190.36,36300,"",53.4,0,0.137,0.19,23.37,23.4,111.32,39.54,240.43,-27.66
"2022-11-10","10:33:00",3899.43,"15 Nov 10 3895 P BTO 14.05 | 15 Nov 10 3815 P STO 1.60",-1255,3915.18,"2022-11-10","11:30:00",-565,"Underlying Price Move Up",-10426.8,-55.38804780876494,15,1332868.76,36300,"",53.4,23.4,0.114,0.102,23.37,22.9,111.32,39.54,35.86,-54.18
"2022-11-04","09:40:00",3759.01,"12 Nov 4 3755 P BTO 17.75 | 12 Nov 4 3675 P STO 1.65",-1620,3774.55,"2022-11-04","10:15:00",-775,"Underlying Price Move Up",-10201.44,-52.476543209876546,12,1343295.56,34980,"",42.72,18.72,0.093,0.054,24.64,24.28,47.09,-7.97,78.7,-51.54
"2022-11-04","09:40:00",3759.01,"12 Nov 4 3765 C BTO 16.75 | 12 Nov 4 3805 C STO 3.80",-1305,3736.78,"2022-11-04","09:45:00",-690,"Underlying Price Move Down",-7441.44,-47.518773946360156,12,1353497,34980,"",42.72,18.72,0.227,0.191,24.64,24.82,47.09,-7.97,0,-46.36
"2022-11-01","09:43:00",3907.25,"15 Nov 1 3905 P BTO 12.95 | 15 Nov 1 3825 P STO 0.35",-1270,3859.69,"2022-11-01","15:45:00",-4460,"Exited at Specified Time",47773.2,250.7779527559055,15,1360938.44,36300,"",53.4,23.4,0.027,0.001,25.69,25.75,29.81,5.46,348.43,0
"2022-11-01","09:43:00",3907.25,"15 Nov 1 3910 C BTO 13.95 | 15 Nov 1 3950 C STO 2.45",-1160,3880.5,"2022-11-01","10:01:00",-375,"Underlying Price Move Down",-11851.8,-68.11379310344827,15,1313165.24,36300,"",53.4,23.4,0.176,0.144,25.69,26.14,29.81,5.46,0,-66.81
"2022-10-28","09:40:00",3831.58,"12 Oct 28 3840 C BTO 15.45 | 12 Oct 28 3880 C STO 3.30",-1225,3901.06,"2022-10-28","16:00:00",-4000,"Expired",33257.28,226.24,12,1325017.04,34560,"",42.72,0,0.214,0.334,26.72,26.02,0.96,23.32,226.53,-42.04
"2022-10-28","09:40:00",3831.58,"12 Oct 28 3830 P BTO 17.75 | 12 Oct 28 3750 P STO 1.20",-1665,3849.91,"2022-10-28","10:27:00",-635,"Underlying Price Move Up",-12421.44,-62.16936936936938,12,1291759.76,34560,"",42.72,18.72,0.068,0.044,26.72,26.71,0.96,23.32,18.62,-61.26
"2022-10-26","09:40:00",3841.04,"14 Oct 26 3845 C BTO 15.60 | 14 Oct 26 3885 C STO 3.10",-1260,3830.6,"2022-10-26","16:00:00",0,"Expired",-17689.84,-100.28253968253968,14,1304181.2,36540,"",49.84,0,0.199,1,27.96,27.42,-33.14,15.07,148.81,-100
"2022-10-26","09:40:00",3841.04,"14 Oct 26 3835 P BTO 14.00 | 14 Oct 26 3755 P STO 0.50",-1360,3857.17,"2022-10-26","10:28:00",-545,"Underlying Price Move Up",-11481.68,-60.30294117647059,14,1321871.04,36540,"",49.84,21.84,0.036,0.026,27.96,27.5,-33.14,15.07,47.06,-59.19
"2022-10-25","09:57:00",3833.19,"14 Oct 25 3840 C BTO 12.95 | 14 Oct 25 3880 C STO 2.00",-1105,3859.11,"2022-10-25","16:00:00",-1911,"Expired",11234.16,72.61900452488688,14,1333352.72,35490,"",49.84,0,0.154,0.002,29.54,28.32,2.1,33.75,109.5,-39.82
"2022-10-25","09:57:00",3833.19,"14 Oct 25 3830 P BTO 15.25 | 14 Oct 25 3750 P STO 0.95",-1440,3848.59,"2022-10-25","11:45:00",-360,"Underlying Price Move Up",-15191.68,-75.35555555555557,14,1322118.56,35490,"",49.84,21.84,0.062,0.039,29.54,28.88,2.1,33.75,20.49,-74.31
"2022-10-14","09:40:00",3711.11,"11 Oct 14 3705 P BTO 20.20 | 11 Oct 14 3625 P STO 2.60",-1770,3595.45,"2022-10-14","15:45:00",-7985,"Exited at Specified Time",68308.68,350.8406779661017,11,1337310.24,33605,"",39.16,17.16,0.129,0.271,31.18,32.2,20.5,20.7,351.69,0
"2022-10-14","09:40:00",3711.11,"11 Oct 14 3720 C BTO 18.90 | 11 Oct 14 3760 C STO 6.05",-1295,3690.69,"2022-10-14","09:43:00",-855,"Underlying Price Move Down",-4896.32,-34.37220077220077,11,1269001.56,33605,"",39.16,17.16,0.32,0.276,31.18,31.48,20.5,20.7,0,-33.2
"2022-10-04","09:40:00",3758.13,"14 Oct 4 3765 C BTO 13.25 | 14 Oct 4 3805 C STO 1.65",-1170,3790.93,"2022-10-04","16:00:00",-2593,"Expired",19872.16,121.31965811965813,14,1273897.88,34510,"",49.84,0,0.125,0.002,28.59,29.12,48.03,31.67,124.79,-40.6
